Time,Spot,Future,Difference,Percentage Difference,Label
2024-01-09 04:38:59.999,1.38677,,,,=
2024-01-09 04:39:59.999,1.38711,,,,=
2024-01-09 04:40:59.999,1.37902,,,,=
2024-01-09 04:41:59.999,1.38271,,,,=
2024-01-09 04:42:59.999,1.38397,,,,=
2024-01-09 04:43:59.999,1.38662,,,,=
2024-01-09 04:44:59.999,1.37924,,,,=
2024-01-09 04:45:59.999,1.38316,,,,=
2024-01-09 04:46:59.999,1.3868,,,,=
2024-01-09 04:47:59.999,1.38739,,,,=
2024-01-09 04:48:59.999,1.3857,,,,=
2024-01-09 04:49:59.999,1.38112,,,,=
2024-01-09 04:50:59.999,1.38074,,,,=
2024-01-09 04:51:59.999,1.38493,,,,=
2024-01-09 04:52:59.999,1.38328,,,,=
2024-01-09 04:53:59.999,1.3798,,,,=
2024-01-09 04:54:59.999,1.37543,,,,=
2024-01-09 04:55:59.999,1.36814,,,,=
2024-01-09 04:56:59.999,1.37095,,,,=
2024-01-09 04:57:59.999,1.37984,,,,=
2024-01-09 04:58:59.999,1.38276,,,,=
2024-01-09 04:59:59.999,1.38387,,,,=
2024-01-09 05:00:59.999,1.38671,,,,=
2024-01-09 05:01:59.999,1.38029,,,,=
2024-01-09 05:02:59.999,1.38038,,,,=
2024-01-09 05:03:59.999,1.37867,,,,=
2024-01-09 05:04:59.999,1.37979,,,,=
2024-01-09 05:05:59.999,1.375,,,,=
2024-01-09 05:06:59.999,1.37013,,,,=
2024-01-09 05:07:59.999,1.37458,,,,=
2024-01-09 05:08:59.999,1.37072,,,,=
2024-01-09 05:09:59.999,1.37406,,,,=
2024-01-09 05:10:59.999,1.37402,,,,=
2024-01-09 05:11:59.999,1.37523,,,,=
2024-01-09 05:12:59.999,1.37589,,,,=
2024-01-09 05:13:59.999,1.37468,,,,=
2024-01-09 05:14:59.999,1.37423,,,,=
2024-01-09 05:15:59.999,1.37099,,,,=
2024-01-09 05:16:59.999,1.36667,,,,=
2024-01-09 05:17:59.999,1.34359,,,,=
2024-01-09 05:18:59.999,1.35325,,,,=
2024-01-09 05:19:59.999,1.35789,,,,=
2024-01-09 05:20:59.999,1.35952,,,,=
2024-01-09 05:21:59.999,1.36004,,,,=
2024-01-09 05:22:59.999,1.3584,,,,=
2024-01-09 05:23:59.999,1.36,,,,=
2024-01-09 05:24:59.999,1.3613,,,,=
2024-01-09 05:25:59.999,1.36501,,,,=
2024-01-09 05:26:59.999,1.36655,,,,=
2024-01-09 05:27:59.999,1.36665,,,,=
2024-01-09 05:28:59.999,1.36125,,,,=
2024-01-09 05:29:59.999,1.36059,,,,=
2024-01-09 05:30:59.999,1.35855,,,,=
2024-01-09 05:31:59.999,1.3572,,,,=
2024-01-09 05:32:59.999,1.35022,,,,=
2024-01-09 05:33:59.999,1.35309,,,,=
2024-01-09 05:34:59.999,1.35662,,,,=
2024-01-09 05:35:59.999,1.35366,,,,=
2024-01-09 05:36:59.999,1.34773,,,,=
2024-01-09 05:37:59.999,1.34728,,,,=
2024-01-09 05:38:59.999,1.34506,,,,=
2024-01-09 05:39:59.999,1.34411,,,,=
2024-01-09 05:40:59.999,1.3438,,,,=
2024-01-09 05:41:59.999,1.34504,,,,=
2024-01-09 05:42:59.999,1.34548,,,,=
2024-01-09 05:43:59.999,1.3467,,,,=
2024-01-09 05:44:59.999,1.35722,,,,=
2024-01-09 05:45:59.999,1.355,,,,=
2024-01-09 05:46:59.999,1.35564,,,,=
2024-01-09 05:47:59.999,1.3539,,,,=
2024-01-09 05:48:59.999,1.35604,,,,=
2024-01-09 05:49:59.999,1.35372,,,,=
2024-01-09 05:50:59.999,1.36021,,,,=
2024-01-09 05:51:59.999,1.35988,,,,=
2024-01-09 05:52:59.999,1.3613,,,,=
2024-01-09 05:53:59.999,1.34838,,,,=
2024-01-09 05:54:59.999,1.35256,,,,=
2024-01-09 05:55:59.999,1.36014,,,,=
2024-01-09 05:56:59.999,1.35952,,,,=
2024-01-09 05:57:59.999,1.36184,,,,=
2024-01-09 05:58:59.999,1.36925,,,,=
2024-01-09 05:59:59.999,1.36338,,,,=
2024-01-09 06:00:59.999,1.3611,,,,=
2024-01-09 06:01:59.999,1.35578,,,,=
2024-01-09 06:02:59.999,1.35217,,,,=
2024-01-09 06:03:59.999,1.3485,,,,=
2024-01-09 06:04:59.999,1.34096,,,,=
2024-01-09 06:05:59.999,1.34584,,,,=
2024-01-09 06:06:59.999,1.34682,,,,=
